wi,wh,num connections,train time(us),train mse,test time(us),test mse
110001001,111,7,0:00:05.626970,68.6575122949,0:00:00.035406,7.16984368916
110001010,000,4,0:00:04.703662,120.144371772,0:00:00.002886,12.564379617
110001001,110,6,0:00:07.035252,85.8483698768,0:00:00.002926,9.47270369792
110001001,101,6,0:00:08.049788,68.5556757299,0:00:00.136540,7.16987431308
110001010,001,5,0:00:07.540633,104.881163048,0:00:00.002982,10.8003371995
110001010,010,5,0:00:06.199430,68.5369142056,0:00:00.002925,7.16995584163
110001010,101,6,0:00:06.345063,85.8378978036,0:00:00.128355,8.80232756157
110001010,100,5,0:00:07.572044,85.8484545679,0:00:00.027310,9.4725261033
110001010,110,6,0:00:06.700910,68.0706406703,0:00:00.417834,7.17355791438
110001010,011,6,0:00:08.206235,68.6606312527,0:00:00.002822,7.16703984588
110001010,111,7,0:00:06.795408,68.6751159784,0:00:00.070402,7.16508356403
110001011,000,5,0:00:06.604341,120.144371772,0:00:00.002745,12.564379617
110001011,001,6,0:00:07.922311,68.6827995953,0:00:00.242094,7.17004241978
110001011,010,6,0:00:05.243060,68.6049663066,0:00:00.002867,7.17163672035
110001011,100,6,0:00:06.682087,85.8484545838,0:00:00.002927,9.47252764046
110001011,110,7,0:00:06.127856,68.6239745476,0:00:00.002837,7.16780695412
110001011,101,7,0:00:06.160067,68.2427386902,0:00:00.002939,7.16843371747
110001100,000,4,0:00:05.991272,120.144371772,0:00:00.002879,12.564379617
110001011,011,7,0:00:09.048939,67.8454495669,0:00:00.002873,7.1316136287
110001100,001,5,0:00:06.044549,104.881163048,0:00:00.002853,10.8003371995
110001011,111,8,0:00:07.235814,67.8454418022,0:00:00.002936,7.13177265991
110001100,011,6,0:00:06.945257,85.8378976359,0:00:00.002973,8.80228202969
110001100,010,5,0:00:07.508035,85.8484539615,0:00:00.002900,9.47252342657
110001100,110,6,0:00:04.792431,68.3690796205,0:00:00.002824,7.16443292354
110001100,100,5,0:00:05.871509,68.1183663269,0:00:00.002958,7.17219742932
110001100,101,6,0:00:06.930104,68.6635589118,0:00:00.002942,7.17115480444
110001100,111,7,0:00:06.436588,68.6839866912,0:00:00.002899,7.16857488194
110001101,000,5,0:00:06.468072,120.144371772,0:00:00.002831,12.564379617
110001101,001,6,0:00:06.925409,68.6998956944,0:00:00.002834,7.17104994013
110001101,010,6,0:00:08.087435,85.848454294,0:00:00.002951,9.47252489634
110001101,011,7,0:00:06.489593,68.7379474096,0:00:00.002806,7.16951934541
110001101,101,7,0:00:06.022415,67.8454552727,0:00:00.002833,7.13160399662
110001101,100,6,0:00:08.438295,68.5562070089,0:00:00.002934,7.17030449104
110001101,111,8,0:00:06.467464,67.8454213889,0:00:00.003734,7.13144315187
110001101,110,7,0:00:07.934235,68.6123558982,0:00:00.002885,7.1682259289
110001110,001,6,0:00:07.172692,104.881163048,0:00:00.113885,10.8003371995
110001110,010,6,0:00:06.960886,69.0144375947,0:00:00.002861,7.17213562585
110001110,000,5,0:00:08.186355,120.144371772,0:00:00.002908,12.564379617
110001110,100,6,0:00:06.854825,69.0156119487,0:00:00.002772,7.17194424393
110001110,011,7,0:00:07.611377,68.1987165131,0:00:00.002965,7.17315810918
110001110,101,7,0:00:06.872835,68.6663020311,0:00:00.104983,7.16755756839
 110001110,111,8,0:00:04.727610,67.8454235782,0:00:00.013814,7.13240542381
110001110,110,7,0:00:07.186159,67.8454354658,0:00:00.002769,7.13238534309
110001111,000,6,0:00:06.348938,120.144371772,0:00:00.058260,12.564379617
110001111,001,7,0:00:05.780756,68.6935313647,0:00:00.002900,7.17134573396
110001111,010,7,0:00:07.287655,68.9154222025,0:00:00.002961,7.17243763014
110001111,011,8,0:00:08.231492,67.8454458606,0:00:00.003681,7.13173256002
110001111,101,8,0:00:06.839451,67.8454452149,0:00:00.054954,7.13168620897
110001111,111,9,0:00:06.130357,67.8456705775,0:00:00.002791,7.13025940743
110001111,110,8,0:00:07.020562,67.8454256862,0:00:00.002851,7.13251154241
110001111,100,7,0:00:08.523714,68.6978212935,0:00:00.002790,7.16942526177
110010000,000,3,0:00:06.611014,120.144371772,0:00:00.002955,12.564379617
110010000,001,4,0:00:07.369669,120.144371772,0:00:00.002819,12.564379617
110010000,010,4,0:00:06.652932,85.8474821472,0:00:00.002876,8.88838001148
110010000,011,5,0:00:05.366165,85.8474664198,0:00:00.002819,8.88616280296
110010000,100,4,0:00:06.260060,85.8484546803,0:00:00.003004,9.47252576562
110010000,110,5,0:00:06.045548,85.8475893507,0:00:00.002874,8.93099273181
110010000,111,6,0:00:06.418449,85.847468178,0:00:00.068820,8.94161308048
110010000,101,5,0:00:07.714559,85.8484545986,0:00:00.002857,9.47252599781
110010001,000,4,0:00:07.294752,120.144371772,0:00:00.002963,12.564379617
110010001,001,5,0:00:07.715956,67.9958922353,0:00:00.002916,7.1495052786
110010001,010,5,0:00:07.340304,85.8480452268,0:00:00.002863,8.92351071031
110010001,101,6,0:00:05.456287,67.916583163,0:00:00.002848,7.14991084223
110010001,011,6,0:00:08.260680,67.9161513709,0:00:00.002881,7.14896923013
110010001,100,5,0:00:07.318443,85.8484538209,0:00:00.265373,9.4725245916
110010001,110,6,0:00:06.357984,85.8474785067,0:00:00.002921,8.9644106906
110010001,111,7,0:00:06.694796,67.9160086705,0:00:00.002910,7.14896263112
110010010,001,5,0:00:05.848445,120.144371772,0:00:00.002935,12.564379617
110010010,000,4,0:00:07.712068,120.144371772,0:00:00.002847,12.564379617
110010010,010,5,0:00:05.837711,68.6749996035,0:00:00.002964,7.19600125134
110010010,011,6,0:00:06.236304,68.6750235721,0:00:00.002843,7.19699983413
110010010,110,6,0:00:06.115739,68.6750616395,0:00:00.002953,7.20336155278
110010011,000,5,0:00:04.672706,120.144371772,0:00:00.002828,12.564379617
110010010,101,6,0:00:06.787809,85.8484549012,0:00:00.002885,9.47252473133
110010010,100,5,0:00:08.687487,85.8484546351,0:00:00.002855,9.47252554588
110010011,010,6,0:00:04.840051,68.6752920943,0:00:00.002902,7.1935784053
110010010,111,7,0:00:07.792554,68.6748811118,0:00:00.002872,7.18954454465
110010011,001,6,0:00:08.864420,67.9958922382,0:00:00.002930,7.14950530573
 110010011,011,7,0:00:06.858674,67.9167104455,0:00:00.002918,7.14936696522
110010011,100,6,0:00:06.230467,85.8484550321,0:00:00.002838,9.47252502642
110010011,101,7,0:00:06.143634,67.9165829901,0:00:00.002985,7.14990989754
110010011,110,7,0:00:06.796791,68.6750689492,0:00:00.002868,7.20136652682
 110010011,111,8,0:00:06.636714,67.9161206846,0:00:00.002968,7.14948215679
110010100,001,5,0:00:05.655156,120.144371772,0:00:00.003004,12.564379617
110010100,010,5,0:00:05.915689,85.8474989253,0:00:00.002880,9.10344013767
110010100,000,4,0:00:07.154554,120.144371772,0:00:00.002950,12.564379617
110010100,011,6,0:00:06.875333,85.8474904221,0:00:00.002899,9.06407857102
110010100,100,5,0:00:06.890433,68.6927421898,0:00:00.002886,7.17123473735
110010100,110,6,0:00:05.884993,68.639417562,0:00:00.002930,7.1621535233
110010101,000,5,0:00:05.895607,120.144371772,0:00:00.002948,12.564379617
110010100,101,6,0:00:08.503343,68.678108572,0:00:00.034066,7.16968899754
110010100,111,7,0:00:07.385645,68.6661405644,0:00:00.002803,7.16719471511
110010101,001,6,0:00:07.272932,67.9958922235,0:00:00.002808,7.14950516917
110010101,100,6,0:00:04.455111,68.5827136813,0:00:00.002885,7.16852625381
 110010101,010,6,0:00:08.595498,85.8476079604,0:00:00.024940,9.137080207
110010101,011,7,0:00:08.022204,67.915977165,0:00:00.002849,7.14895612855
110010101,101,7,0:00:06.398706,67.91459246,0:00:00.002913,7.14991369139
110010101,111,8,0:00:06.281818,67.9140144401,0:00:00.002908,7.14924941508
110010101,110,7,0:00:07.926473,68.5817236168,0:00:00.002868,7.16953605089
 110010110,010,6,0:00:05.655549,68.6750070262,0:00:00.002888,7.19204883142
110010110,001,6,0:00:07.174632,120.144371772,0:00:00.002842,12.564379617
110010110,000,5,0:00:08.574517,120.144371772,0:00:00.002862,12.564379617
110010110,101,7,0:00:05.133321,68.5461321614,0:00:00.002890,7.17080713461
110010110,011,7,0:00:06.610073,68.6749741347,0:00:00.002878,7.19115469694
110010110,100,6,0:00:07.128361,68.2385424273,0:00:00.024206,7.17155148375
110010110,110,7,0:00:06.781541,67.8453815512,0:00:00.076165,7.13299943585
110010110,111,8,0:00:07.023664,67.8453626278,0:00:00.002754,7.13344643009
110010111,000,6,0:00:06.472672,120.144371772,0:00:00.002943,12.564379617
110010111,001,7,0:00:07.751490,67.9958922359,0:00:00.028945,7.14950528493
110010111,010,7,0:00:07.129526,69.0373570297,0:00:00.002862,7.19793379516
110010111,100,7,0:00:07.283655,68.6570042526,0:00:00.002843,7.16689902393
110010111,011,8,0:00:08.511290,67.9166453461,0:00:00.002889,7.14931889624
110010111,110,8,0:00:06.915644,67.8453880148,0:00:00.102553,7.1329296598
110010111,101,8,0:00:08.242627,67.9146118148,0:00:00.036019,7.14994057542
110011000,000,4,0:00:05.879870,120.144371772,0:00:00.002831,12.564379617
110010111,111,9,0:00:07.098957,67.8456352091,0:00:00.002763,7.13145982713
110011000,010,5,0:00:05.428891,85.8474068102,0:00:00.002917,8.83372293718
110011000,001,5,0:00:06.581299,104.881163048,0:00:00.002927,10.8003371995
110011000,011,6,0:00:07.062845,99.8238354613,0:00:00.002934,10.3844265629
110011000,100,5,0:00:08.165671,85.848454582,0:00:00.002853,9.47252578212
110011000,101,6,0:00:07.117639,85.8378976314,0:00:00.224333,8.80228079913
110011000,111,7,0:00:06.214473,85.8480631978,0:00:00.002835,8.93230141656
110011001,001,6,0:00:05.585334,68.6903735873,0:00:00.002848,7.17109514368
110011000,110,6,0:00:08.164562,85.8477013713,0:00:00.002903,9.10022911268
110011001,000,5,0:00:07.112837,120.144371772,0:00:00.130705,12.564379617
110011001,010,6,0:00:07.220333,85.8474880308,0:00:00.002804,8.89770581565
110011001,011,7,0:00:07.782712,68.1985759788,0:00:00.002968,7.16966565371
110011001,100,6,0:00:06.271121,85.84845473,0:00:00.002903,9.47252515704
110011001,101,7,0:00:05.914431,68.6685236451,0:00:00.002927,7.16636134336
110011010,001,6,0:00:05.655729,104.881163048,0:00:00.002930,10.8003371995
 110011001,111,8,0:00:06.474508,68.0457019014,0:00:00.002784,7.17368307845
110011001,110,7,0:00:07.533775,85.8474754831,0:00:00.002898,9.01503965803
110011010,000,5,0:00:06.950649,120.144371772,0:00:00.058354,12.564379617
110011010,010,6,0:00:06.672386,68.6750558179,0:00:00.002897,7.20249827938
110011010,100,6,0:00:07.281524,85.8484545791,0:00:00.002823,9.47252579818
110011010,011,7,0:00:08.283039,69.0373596662,0:00:00.239894,7.21140793783
110011010,101,7,0:00:07.641739,85.8379005694,0:00:00.003016,8.80306906128
110011010,110,7,0:00:06.897219,68.6749004049,0:00:00.007255,7.18806376126
110011011,001,7,0:00:04.823922,68.5334777922,0:00:00.235031,7.17015366294
110011011,000,6,0:00:06.123062,120.144371772,0:00:00.002811,12.564379617
110011010,111,8,0:00:07.624288,68.6750912523,0:00:00.002899,7.20701441296
110011011,010,7,0:00:08.001420,69.0374430297,0:00:00.002947,7.1974663864
110011011,101,8,0:00:04.983155,68.4947946661,0:00:00.002849,7.16949290956
110011011,011,8,0:00:08.834985,67.8453959761,0:00:00.002868,7.13189671587
110011011,100,7,0:00:07.116666,85.848454585,0:00:00.002920,9.47252764304
110011100,000,5,0:00:04.782955,120.144371772,0:00:00.089997,12.564379617
110011011,111,9,0:00:06.454916,67.8453630305,0:00:00.002845,7.13165091462
110011011,110,8,0:00:08.173031,68.6749597115,0:00:00.002736,7.19960644948
110011100,001,6,0:00:07.573700,104.881163048,0:00:00.002858,10.8003371995
110011100,100,6,0:00:05.490086,68.6942158653,0:00:00.002828,7.17087705063
110011100,010,6,0:00:08.091767,99.8240180365,0:00:00.155718,10.2328182774
110011100,011,7,0:00:07.632473,85.8373611632,0:00:00.002944,8.68393976249
110011100,110,7,0:00:05.700015,68.2011658887,0:00:00.002827,7.16928992985
110011100,101,7,0:00:07.800781,68.6451410273,0:00:00.002933,7.16986953735
110011101,000,6,0:00:06.314759,120.144371772,0:00:00.188300,12.564379617
110011100,111,8,0:00:07.594137,68.102830052,0:00:00.002950,7.17398952597
110011101,010,7,0:00:05.203296,85.8474916819,0:00:00.002959,9.13628395114
110011101,001,7,0:00:07.720190,68.1725840772,0:00:00.002900,7.17319143964
110011101,011,8,0:00:07.938405,68.4265773987,0:00:00.002914,7.17016744662
110011101,100,7,0:00:08.021790,68.238542708,0:00:00.002954,7.1717534056
110011101,110,8,0:00:07.387669,68.5248472124,0:00:00.002932,7.17345611392
 110011101,101,8,0:00:07.575824,67.8454492788,0:00:00.002904,7.13164183287
110011110,000,6,0:00:05.474093,120.144371772,0:00:00.079953,12.564379617
110011101,111,9,0:00:06.888914,67.8454337754,0:00:00.002902,7.13198663757
110011110,001,7,0:00:06.921966,104.881163048,0:00:00.253300,10.8003371995
110011110,010,7,0:00:07.445605,68.6750159722,0:00:00.002887,7.20075543456
110011110,011,8,0:00:06.421934,68.6750865668,0:00:00.002930,7.20057639476
110011110,111,9,0:00:05.244505,67.8454158118,0:00:00.002996,7.13134823477
110011110,101,8,0:00:05.980942,68.6751254879,0:00:00.002843,7.16889947869
110011110,100,7,0:00:06.277549,67.9872101736,0:00:00.002942,7.17268288363
110011110,110,8,0:00:07.563118,67.8453925693,0:00:00.002867,7.13290480946
110011111,000,7,0:00:07.701564,120.144371772,0:00:00.002820,12.564379617
 110011111,011,9,0:00:05.628252,67.8453420445,0:00:00.002889,7.13314032832
110011111,001,8,0:00:08.304101,68.934606271,0:00:00.002915,7.17405167246
110011111,010,8,0:00:08.348276,68.6749783077,0:00:00.002863,7.18491940723
110011111,100,8,0:00:07.291467,68.5255981819,0:00:00.002886,7.17064414447
110011111,111,10,0:00:06.744884,67.8454500491,0:00:00.002862,7.13143323458
110100000,001,4,0:00:05.412988,120.144371772,0:00:00.002936,12.564379617
110011111,101,9,0:00:08.214831,67.8454435287,0:00:00.113970,7.13169506155
110100000,011,5,0:00:04.638184,85.8484546146,0:00:00.002735,9.47252598712
110100000,010,4,0:00:06.201068,85.8484539696,0:00:00.002864,9.47252338736
110100000,000,3,0:00:07.545685,120.144371772,0:00:00.002834,12.564379617
110011111,110,9,0:00:09.507718,67.845421893,0:00:00.002846,7.13138312517
110100000,101,5,0:00:05.453715,93.4816535571,0:00:00.002815,9.92282270057
110100000,100,4,0:00:06.587161,85.8474882889,0:00:00.002960,8.94893441796
110100001,000,4,0:00:05.690862,120.144371772,0:00:00.002804,12.564379617
110100000,111,6,0:00:06.867829,85.8474483268,0:00:00.002954,8.86903194653
 110100000,110,5,0:00:07.777098,85.8482698518,0:00:00.002833,9.40119054063
110100001,011,6,0:00:05.635509,67.9165829978,0:00:00.002955,7.14990994024
110100001,010,5,0:00:06.512447,85.8484539949,0:00:00.002776,9.47252328596
 110100001,100,5,0:00:06.000703,99.8238558529,0:00:00.122830,10.4548104417
110100001,001,5,0:00:07.062569,67.9958922361,0:00:00.002868,7.14950528674
110100001,101,6,0:00:05.762012,67.9158579238,0:00:00.002894,7.14892886268
110100001,110,6,0:00:06.303196,85.8483939871,0:00:00.002843,9.04006728669
110100010,100,5,0:00:04.548781,85.8474978377,0:00:00.004990,9.14452487535
110100001,111,7,0:00:07.308468,67.9157622116,0:00:00.002892,7.14922696436
110100010,000,4,0:00:06.984572,120.144371772,0:00:00.002769,12.564379617
110100010,010,5,0:00:06.458689,68.6817011242,0:00:00.002768,7.17023194375
110100010,011,6,0:00:06.595420,68.6809829944,0:00:00.002834,7.169920269
110100010,101,6,0:00:07.457565,85.847494717,0:00:00.002884,9.02696322786
110100010,110,6,0:00:08.112544,68.841250258,0:00:00.002737,7.16925648429
110100010,001,5,0:00:09.198143,120.144371772,0:00:00.002845,12.564379617
110100010,111,7,0:00:07.899538,68.5803221977,0:00:00.002845,7.16584560834
110100011,000,5,0:00:06.339975,120.144371772,0:00:00.002883,12.564379617
110100011,010,6,0:00:04.953801,69.014967696,0:00:00.129870,7.17174702842
110100011,001,6,0:00:06.094939,67.9958922231,0:00:00.002972,7.14950516593
110100011,011,7,0:00:07.244310,67.9146383842,0:00:00.002857,7.1499706578
110100011,100,6,0:00:07.535285,99.8242196714,0:00:00.002915,10.6331798187
 110100011,101,7,0:00:06.910275,67.9158022339,0:00:00.002904,7.14891557273
110100011,110,7,0:00:07.430185,68.3684395724,0:00:00.002807,7.16275570946
110100100,000,4,0:00:05.644526,120.144371772,0:00:00.002849,12.564379617
110100100,010,5,0:00:05.081309,85.8484547347,0:00:00.002874,9.47252547754
110100100,001,5,0:00:06.013496,120.144371772,0:00:00.002896,12.564379617
110100011,111,8,0:00:09.183402,67.947737998,0:00:00.002856,7.14638062923
110100100,011,6,0:00:06.970614,85.8484545791,0:00:00.002933,9.47252586451
110100100,100,5,0:00:05.477373,69.0374587139,0:00:00.002914,7.20031128198
110100100,110,6,0:00:06.940255,68.6749519779,0:00:00.002813,7.19208347658
110100101,001,6,0:00:05.203968,67.9958922369,0:00:00.002911,7.14950529383
110100100,101,6,0:00:07.792513,68.674993264,0:00:00.002809,7.19352169555
110100101,100,6,0:00:04.269587,68.6750534416,0:00:00.002943,7.19571446184
110100100,111,7,0:00:07.416688,68.6749677826,0:00:00.002895,7.19499247461
110100101,010,6,0:00:06.726032,85.8484543768,0:00:00.002939,9.47252362716
 110100101,000,5,0:00:07.324979,120.144371772,0:00:00.003704,12.564379617
110100101,011,7,0:00:07.468551,67.9165829744,0:00:00.002979,7.14990980969
110100101,101,7,0:00:07.694790,67.9169852884,0:00:00.002953,7.14943886198
110100110,000,5,0:00:06.179752,120.144371772,0:00:00.002867,12.564379617
110100110,001,6,0:00:06.313418,120.144371772,0:00:00.002777,12.564379617
110100110,011,7,0:00:06.183851,68.6912651689,0:00:00.002858,7.17085559436
110100101,110,7,0:00:08.304414,68.6750780454,0:00:00.096323,7.21416094892
110100110,010,6,0:00:07.366130,68.6895734189,0:00:00.002926,7.16928185238
110100101,111,8,0:00:09.168471,67.9175370691,0:00:00.002885,7.14963689809
110100110,100,6,0:00:07.850116,68.6750696654,0:00:00.002989,7.19091471886
110100110,101,7,0:00:06.710586,68.6750917039,0:00:00.002889,7.20255687568
110100110,110,7,0:00:05.492546,67.8453875485,0:00:00.002873,7.13281225098
110100110,111,8,0:00:06.896555,67.8453822455,0:00:00.002860,7.13314724869
110100111,000,6,0:00:06.264305,120.144371772,0:00:00.002895,12.564379617
110100111,011,8,0:00:05.713663,67.9146203041,0:00:00.002773,7.1499508004
110100111,010,7,0:00:07.997341,68.4706839812,0:00:00.002915,7.17104884076
110100111,101,8,0:00:07.513995,67.9164885682,0:00:00.003124,7.14928130607
110100111,100,7,0:00:07.881315,68.6749590966,0:00:00.002905,7.18651556698
110100111,001,7,0:00:09.724002,67.9958922366,0:00:00.003135,7.14950529106
110100111,111,9,0:00:07.275958,67.8455635688,0:00:00.045683,7.13140702864
110100111,110,8,0:00:07.999508,67.8454198724,0:00:00.003154,7.1314094453
110101000,000,4,0:00:04.787132,120.144371772,0:00:00.002905,12.564379617
110101000,001,5,0:00:06.039237,104.881163048,0:00:00.002905,10.8003371995
110101000,010,5,0:00:05.818915,85.8484541833,0:00:00.002960,9.47252496849
110101000,011,6,0:00:05.275562,85.8378976405,0:00:00.002888,8.80228327352
110101000,101,6,0:00:04.501285,85.8406343234,0:00:00.020141,9.22734730327
110101000,111,7,0:00:06.793786,85.8267069798,0:00:00.002984,8.8986446036
110101000,100,5,0:00:07.914095,85.8474907026,0:00:00.002920,8.75438209121
110101001,000,5,0:00:06.957971,120.144371772,0:00:00.002969,12.564379617
110101000,110,6,0:00:08.511728,85.8474427259,0:00:00.002986,8.90863840246
110101001,011,7,0:00:05.633750,68.7683632473,0:00:00.002912,7.17084523219
110101001,001,6,0:00:09.270741,68.6445364667,0:00:00.002874,7.16947371562
110101010,000,5,0:00:03.516262,120.144371772,0:00:00.002951,12.564379617
110101001,101,7,0:00:07.154637,68.828408568,0:00:00.009394,7.16912671223
110101001,010,6,0:00:09.187994,85.8484545576,0:00:00.002970,9.47252606438
110101001,100,6,0:00:08.120637,99.8238577009,0:00:00.003002,10.5387750315
110101001,110,7,0:00:06.208085,85.8475586979,0:00:00.030292,9.09456465028
110101001,111,8,0:00:07.389102,68.1376865496,0:00:00.002922,7.17529905221
110101010,010,6,0:00:06.701667,68.6789683491,0:00:00.002932,7.17263148262
110101010,100,6,0:00:05.587634,85.8474925923,0:00:00.002925,9.09690571795
 110101010,001,6,0:00:09.016958,104.881163048,0:00:00.002944,10.8003371995
110101010,101,7,0:00:06.036777,85.8405209895,0:00:00.002924,9.07922969716
110101010,011,7,0:00:08.286123,68.6335018679,0:00:00.128767,7.16896457473
110101010,110,7,0:00:07.501359,68.6036278725,0:00:00.002987,7.16722274914
110101011,000,6,0:00:06.533739,120.144371772,0:00:00.002894,12.564379617
110101010,111,8,0:00:07.953996,68.4538285225,0:00:00.002780,7.17319379341
110101011,001,7,0:00:05.879573,68.6724106956,0:00:00.002833,7.1680650178
110101011,010,7,0:00:08.516819,68.9556902096,0:00:00.073209,7.17288961672
110101011,101,8,0:00:05.733478,68.6136346039,0:00:00.299022,7.16785520502
 110101011,100,7,0:00:06.397883,85.847494097,0:00:00.002925,9.23412687004
110101011,011,8,0:00:07.575537,67.8454462466,0:00:00.002736,7.13162475961
110101011,110,8,0:00:08.440186,68.5716150166,0:00:00.129827,7.16740394709
110101100,001,6,0:00:07.026976,104.881163048,0:00:00.002872,10.8003371995
110101011,111,9,0:00:08.098672,67.8454506494,0:00:00.002956,7.13163836128
110101100,000,5,0:00:07.616685,120.144371772,0:00:00.002793,12.564379617
110101100,010,6,0:00:07.495361,85.8484542413,0:00:00.077017,9.47252449023
110101100,011,7,0:00:04.955962,85.8378995689,0:00:00.023264,8.80280289396
110101100,101,7,0:00:07.181824,68.6754175102,0:00:00.002936,7.2271453229
110101100,100,6,0:00:07.399126,69.0372353077,0:00:00.002908,7.18506428263
110101101,100,7,0:00:04.070588,69.0374895971,0:00:00.002894,7.20153422866
110101100,110,7,0:00:08.675502,68.6750130544,0:00:00.002914,7.20310032861
110101100,111,8,0:00:06.595208,69.0371071748,0:00:00.002788,7.18248674253
110101101,000,6,0:00:07.088329,120.144371772,0:00:00.002852,12.564379617
110101101,011,8,0:00:06.664930,68.2526645724,0:00:00.002763,7.16791753301
110101101,001,7,0:00:08.274103,68.3501608617,0:00:00.002903,7.16970236828
110101101,010,7,0:00:07.356133,85.8484549122,0:00:00.002818,9.47252448799
110101101,101,8,0:00:06.557058,67.845406013,0:00:00.002963,7.13208720555
110101101,110,8,0:00:06.855995,68.6748846516,0:00:00.002962,7.18902581403
110101110,001,7,0:00:06.779954,104.881163048,0:00:00.002969,10.8003371995
110101110,000,6,0:00:06.994427,120.144371772,0:00:00.002884,12.564379617
110101110,101,8,0:00:05.203960,68.6750050107,0:00:00.002947,7.19765247178
110101110,011,8,0:00:06.685910,68.1096883663,0:00:00.002895,7.17156557069
110101110,010,7,0:00:07.878502,68.5010538517,0:00:00.002761,7.17131889494
110101110,100,7,0:00:07.342293,68.6749583832,0:00:00.002867,7.17731573356
110101101,111,9,0:00:09.891060,67.8453921207,0:00:00.002781,7.13198880796
110101110,110,8,0:00:08.115341,67.8454241372,0:00:00.002922,7.13134802154
110101110,111,9,0:00:09.670637,67.8453989372,0:00:00.002947,7.13122592227
110101111,000,7,0:00:07.136935,120.144371772,0:00:00.011766,12.564379617
110101111,001,8,0:00:07.110926,68.6975079583,0:00:00.002894,7.17145087141
 110101111,011,9,0:00:06.096638,67.8454466289,0:00:00.002910,7.13162765884
110101111,101,9,0:00:05.690900,67.8453689691,0:00:00.002882,7.13255972407
110101111,010,8,0:00:07.843591,68.6808986474,0:00:00.002846,7.16950147027
110101111,100,8,0:00:06.832671,68.6751838307,0:00:00.002986,7.19931827992
110101111,110,9,0:00:07.826882,67.8454231475,0:00:00.052853,7.13138177913
110101111,111,10,0:00:05.502861,67.8455231834,0:00:00.002752,7.13069962245
110110000,000,4,0:00:06.966557,120.144371772,0:00:00.002881,12.564379617
 110110000,010,5,0:00:06.088069,99.8236848626,0:00:00.002880,10.1692634228
110110000,011,6,0:00:06.561554,85.8475019307,0:00:00.231236,9.16098610179
110110000,100,5,0:00:06.340821,85.8474835227,0:00:00.003355,9.0045967616
110110000,001,5,0:00:08.088260,120.144371772,0:00:00.020079,12.564379617
110110000,101,6,0:00:07.011570,99.8238740015,0:00:00.006197,10.4761033699
110110001,000,5,0:00:05.502917,120.144371772,0:00:00.002887,12.564379617
110110000,110,6,0:00:07.595899,85.8463060614,0:00:00.002995,8.82546105094
110110000,111,7,0:00:06.549723,85.8484820916,0:00:00.160846,8.75478367019
110110001,011,7,0:00:05.977160,67.9161442442,0:00:00.366047,7.148967423
110110001,010,6,0:00:07.707019,85.8474748123,0:00:00.002956,8.97536136019
 110110001,111,8,0:00:05.826131,67.9155317632,0:00:00.002802,7.14859768049110110001,001,6,0:00:08.150310,67.9958922348,0:00:00.002884,7.14950527456

110110001,110,7,0:00:06.473629,99.8239927245,0:00:00.026188,10.391798909
110110010,001,6,0:00:05.097139,120.144371772,0:00:00.025020,12.564379617
110110001,101,7,0:00:07.691259,67.9157156736,0:00:00.002727,7.14889211057
110110010,000,5,0:00:06.613653,120.144371772,0:00:00.002888,12.564379617
110110001,100,6,0:00:08.973616,85.8475580273,0:00:00.002986,8.66448821728
110110010,010,6,0:00:05.997801,68.6752192962,0:00:00.002840,7.21621648003
110110010,011,7,0:00:05.719947,68.6749629094,0:00:00.002875,7.1882445658
110110010,110,7,0:00:05.967427,68.6749987559,0:00:00.002938,7.19905268861
110110011,000,6,0:00:06.522258,120.144371772,0:00:00.002761,12.564379617
110110011,001,7,0:00:06.479505,67.9958922252,0:00:00.002848,7.149505185
110110010,111,8,0:00:07.085164,68.6749517957,0:00:00.002906,7.19986336195
110110010,100,6,0:00:07.450166,99.8238401899,0:00:00.058160,10.2774293503
110110011,010,7,0:00:07.407563,68.6753396112,0:00:00.002961,7.22313425448
110110010,101,7,0:00:09.403397,93.4814062232,0:00:00.002855,9.70586560194
110110011,100,7,0:00:06.399024,85.8477276386,0:00:00.002823,9.34090005241
110110011,101,8,0:00:06.359891,67.9160148672,0:00:00.002713,7.14896366501
110110011,011,8,0:00:07.958966,67.9165140576,0:00:00.003059,7.14926230724
110110100,001,6,0:00:06.131867,120.144371772,0:00:00.002818,12.564379617
110110011,111,9,0:00:06.722514,67.915384867,0:00:00.128145,7.14863094639
110110100,000,5,0:00:06.546792,120.144371772,0:00:00.002929,12.564379617
110110100,010,6,0:00:07.015310,99.8237833775,0:00:00.002840,10.1712372657
110110100,011,7,0:00:06.629128,85.8474934892,0:00:00.002859,8.93322248346
110110100,100,6,0:00:04.594239,69.0378794852,0:00:00.002853,7.21737219091
110110011,110,8,0:00:10.044640,68.671385482,0:00:00.062537,7.16527423778
110110100,110,7,0:00:05.549271,69.0382139146,0:00:00.002941,7.18574104756
110110101,011,8,0:00:03.195982,67.9160404922,0:00:00.002961,7.14896674347
110110100,101,7,0:00:08.634844,68.6749662693,0:00:00.002988,7.19002148826
110110101,001,7,0:00:06.847242,67.9958921845,0:00:00.010489,7.14950480416
110110101,000,6,0:00:07.909532,120.144371772,0:00:00.129729,12.564379617
110110100,111,8,0:00:08.784939,69.0373607342,0:00:00.036026,7.1912337388
110110101,101,8,0:00:06.690257,67.916626858,0:00:00.002970,7.14930675738
 110110101,010,7,0:00:07.969468,85.8475232738,0:00:00.002826,9.29655011518
