"wi","wh","num connections","train time(us)","train mse","test time(us)","test mse"
"111110110","100",8,00:02:45.46,0.01,00:00:15.36,0.018842585337
"111100110","100",7,00:02:54.03,0.01,00:00:09.03,0.018842607462
"011010011","010",6,00:02:50.09,0.01,00:00:07.29,0.018842632223
"110110010","010",6,00:02:54.14,0.01,00:00:05.84,0.018842648472
"110101110","100",7,00:02:52.82,0.01,00:00:05.91,0.018842677942
"101110100","100",6,00:03:12.60,0.01,00:00:08.81,0.018842681469
"010110111","010",7,00:02:35.19,0.01,00:00:03.32,0.018842707489
"111100111","100",8,00:02:44.22,0.01,00:00:05.16,0.018842717657
"100110110","101",7,00:02:50.97,0.01,00:00:06.74,0.018842736968
"100111110","100",7,00:03:08.13,0.01,00:00:08.78,0.018842755844
"111011010","010",7,00:02:38.87,0.01,00:00:07.26,0.018842772475
"111101111","001",9,00:02:40.39,0.01,00:00:08.70,0.018842775907
"110111110","100",8,00:02:46.89,0.01,00:00:05.69,0.018842779062
"100101101","110",7,00:02:46.19,0.01,00:00:08.55,0.018842789562
"110011111","010",8,00:02:52.09,0.01,00:00:07.12,0.018842832154
"111111100","100",8,00:02:58.58,0.01,00:00:05.36,0.018842852812
"111110111","010",9,00:02:57.28,0.01,00:00:04.55,0.018842856693
"100101100","100",5,00:02:39.66,0.01,00:00:06.41,0.018842880802
"011001101","001",6,00:02:56.24,0.01,00:00:09.20,0.018842920115
"111110110","010",8,00:03:01.25,0.01,00:00:05.11,0.018842923143
"110110110","100",7,00:02:57.30,0.01,00:00:05.84,0.018842926814
"110011010","010",6,00:02:27.07,0.01,00:00:06.86,0.018842939742
"011111011","001",8,00:02:41.00,0.01,00:00:05.40,0.018842949174
"111111111","010",10,00:02:02.01,0.01,00:00:00.29,0.018842955586
"001101001","011",6,00:02:56.57,0.01,00:00:06.65,0.018842963754
"110110111","100",8,00:03:02.71,0.01,00:00:05.68,0.018842977751
"110100100","100",5,00:02:48.54,0.01,00:00:05.66,0.018842979165
"011001001","101",6,00:02:41.82,0.01,00:00:06.58,0.018842979531
"100111111","100",8,00:02:49.17,0.01,00:00:03.06,0.018843006544
"001111101","001",7,00:02:44.84,0.01,00:00:06.31,0.018843027367
"011011001","101",7,00:02:48.69,0.01,00:00:07.07,0.018843052142
"011101111","001",8,00:03:02.75,0.01,00:00:01.54,0.018843058569
"101011011","001",7,00:02:58.12,0.01,00:00:07.43,0.018843061593
"011010111","010",7,00:02:40.85,0.01,00:00:02.00,0.018843088396
"100100100","101",5,00:02:32.54,0.01,00:00:05.74,0.018843107586
"011011011","101",8,00:02:48.47,0.01,00:00:07.61,0.018843109020
"011111101","001",8,00:03:06.97,0.01,00:00:06.42,0.018843110559
"010110010","011",6,00:02:43.74,0.01,00:00:05.33,0.018843112594
"110111111","010",9,00:03:02.91,0.01,00:00:05.50,0.018843120358
"001001001","011",5,00:02:45.15,0.01,00:00:06.19,0.018843124363
"111101101","100",8,00:03:15.77,0.01,00:00:05.34,0.018843135253
"011001111","001",7,00:02:22.30,0.01,00:00:07.23,0.018843141207
"001001001","101",5,00:02:40.22,0.01,00:00:05.11,0.018843161015
"001011011","001",6,00:03:00.83,0.01,00:00:06.55,0.018843165019
"011101011","001",7,00:02:48.44,0.01,00:00:02.20,0.018843187045
"111011011","010",8,00:02:46.57,0.01,00:00:05.76,0.018843211320
"110110111","010",8,00:02:48.41,0.01,00:00:05.59,0.018843216349
"011011110","010",7,00:02:55.33,0.01,00:00:03.85,0.018843244988
"001001011","001",5,00:02:53.62,0.01,00:00:09.49,0.018843259712
"001111001","101",7,00:02:59.25,0.01,00:00:06.54,0.018843261544
"001001101","001",5,00:02:38.45,0.01,00:00:06.21,0.018843273654
"011110011","010",7,00:02:46.79,0.01,00:00:07.67,0.018843281695
"111001101","001",7,00:02:49.35,0.01,00:00:06.65,0.018843284928
"110110110","101",8,00:02:56.96,0.01,00:00:07.12,0.018843323045
"101111101","001",8,00:02:54.42,0.01,00:00:04.36,0.018843323296
"111101100","100",7,00:02:29.43,0.01,00:00:02.92,0.018843325924
"101101101","100",7,00:02:42.65,0.01,00:00:04.15,0.018843331053
"011001011","101",7,00:03:07.70,0.01,00:00:07.08,0.018843342624
"010110110","010",6,00:02:33.77,0.01,00:00:07.11,0.018843358560
"100110100","100",5,00:02:47.63,0.01,00:00:03.83,0.018843398530
"100100110","100",5,00:02:44.02,0.01,00:00:06.98,0.018843402355
"010010010","110",5,00:02:43.03,0.01,00:00:05.83,0.018843408018
"110101101","100",7,00:02:41.17,0.01,00:00:06.92,0.018843409958
"100100100","110",5,00:02:33.84,0.01,00:00:05.44,0.018843429327
"101110110","100",7,00:02:42.32,0.01,00:00:06.21,0.018843453698
"100101101","100",6,00:02:46.26,0.01,00:00:03.94,0.018843472310
"110100101","100",6,00:03:01.71,0.01,00:00:07.78,0.018843484161
"111101111","100",9,00:02:48.17,0.01,00:00:04.63,0.018843490660
"110111011","010",8,00:02:58.98,0.01,00:00:06.33,0.018843491205
"010011010","110",6,00:02:50.55,0.01,00:00:06.47,0.018843525359
"001111001","001",6,00:02:55.42,0.01,00:00:05.51,0.018843526670
"111010010","010",6,00:03:04.89,0.01,00:00:05.92,0.018843527733
"011111011","010",8,00:02:45.06,0.01,00:00:04.91,0.018843529735
"110010010","010",5,00:02:37.15,0.01,00:00:05.61,0.018843542485
"010111111","010",8,00:02:14.93,0.01,00:00:02.80,0.018843557297
"110011011","010",7,00:02:49.88,0.01,00:00:07.12,0.018843558806
"111001011","001",7,00:02:49.34,0.01,00:00:04.25,0.018843565196
"001101101","011",7,00:02:33.17,0.01,00:00:08.09,0.018843569190
"101001001","001",5,00:02:53.23,0.01,00:00:06.07,0.018843571801
"011101101","001",7,00:02:36.99,0.01,00:00:06.34,0.018843572590
"100100100","111",6,00:02:59.65,0.01,00:00:05.24,0.018843575266
"111001111","001",8,00:02:56.74,0.01,00:00:00.39,0.018843587064
"101101101","001",7,00:02:53.82,0.01,00:00:08.05,0.018843621787
"111010011","010",7,00:02:55.70,0.01,00:00:06.66,0.018843625173
"111110011","010",8,00:03:10.17,0.01,00:00:08.23,0.018843628767
"101000011","110",6,00:02:54.52,0.01,00:00:07.10,0.018843633439
"101100111","100",7,00:03:10.50,0.01,00:00:09.12,0.018843648483
"101011111","001",8,00:02:22.25,0.01,00:00:05.94,0.018843658395
"111011101","001",8,00:03:14.80,0.01,00:00:05.42,0.018843672949
"110110101","100",7,00:02:48.03,0.01,00:00:07.38,0.018843681007
"001011001","001",5,00:02:44.77,0.01,00:00:07.44,0.018843703078
"110100100","101",6,00:02:56.47,0.01,00:00:05.28,0.018843718330
"011011001","001",6,00:02:40.06,0.01,00:00:04.12,0.018843731157
"111011111","010",9,00:03:06.75,0.01,00:00:08.07,0.018843746448
"101101011","001",7,00:02:34.06,0.01,00:00:06.17,0.018843751141
"110100111","100",7,00:02:52.82,0.01,00:00:09.21,0.018843772222
"111010110","010",7,00:02:52.13,0.01,00:00:07.76,0.018843773936
"110111101","100",8,00:02:53.03,0.01,00:00:05.42,0.018843775839
"110010110","010",6,00:02:41.65,0.01,00:00:06.42,0.018843827818
"110110100","101",7,00:02:51.37,0.01,00:00:03.84,0.018843864424
"101101001","011",7,00:02:56.31,0.01,00:00:09.06,0.018843874849
"001101001","001",5,00:02:23.37,0.01,00:00:05.77,0.018843914863
"011011010","010",6,00:02:39.93,0.01,00:00:05.09,0.018843932155
"101101101","110",8,00:02:24.80,0.01,00:00:07.71,0.018843933506
"010111010","010",6,00:02:26.70,0.01,00:00:04.43,0.018843960524
"111011110","010",8,00:03:29.87,0.01,00:00:07.48,0.018843995018
"100101111","100",7,00:02:45.67,0.01,00:00:06.71,0.018844010700
"001011011","101",7,00:02:50.76,0.01,00:00:04.79,0.018844011618
"110010011","010",6,00:02:54.86,0.01,00:00:05.34,0.018844020917
"111101001","001",7,00:02:54.64,0.01,00:00:04.69,0.018844022269
"101100100","100",5,00:03:08.51,0.01,00:00:05.11,0.018844024614
"011111110","010",8,00:02:55.20,0.01,00:00:05.16,0.018844024791
"101001101","001",6,00:02:57.65,0.01,00:00:05.72,0.018844031581
"111110100","100",7,00:02:56.30,0.01,00:00:04.68,0.018844032990
"110010010","011",6,00:02:48.08,0.01,00:00:05.51,0.018844056211
"101001101","011",7,00:03:07.35,0.01,00:00:05.71,0.018844094386
"101111111","100",9,00:02:59.33,0.01,00:00:03.57,0.018844112979
"100100100","100",4,00:02:37.01,0.01,00:00:05.92,0.018844122509
"110110110","011",8,00:03:01.84,0.01,00:00:07.43,0.018844122887
"101001111","001",7,00:03:11.54,0.01,00:00:06.04,0.018844147731
"101100101","110",7,00:02:37.65,0.01,00:00:05.47,0.018844167199
"101011001","001",6,00:02:47.04,0.01,00:00:10.10,0.018844167328
"100110100","101",6,00:02:40.97,0.01,00:00:06.71,0.018844172173
"010010011","010",5,00:02:46.82,0.01,00:00:06.67,0.018844172993
"111111101","100",9,00:02:43.64,0.01,00:00:07.15,0.018844179613
"010010010","111",6,00:02:58.29,0.01,00:00:05.92,0.018844194225
"010010111","010",6,00:02:55.90,0.01,00:00:05.13,0.018844210203
"101100100","110",6,00:02:55.80,0.01,00:00:06.12,0.018844248411
"100110111","100",7,00:02:34.91,0.01,00:00:04.76,0.018844253667
"011110111","010",8,00:02:53.71,0.01,00:00:06.21,0.018844315580
"101111100","100",7,00:02:44.27,0.01,00:00:06.92,0.018844387605
"011011011","010",7,00:03:04.39,0.01,00:00:05.26,0.018844388431
"111101110","100",8,00:02:53.27,0.01,00:00:03.47,0.018844397133
"010111110","010",7,00:03:13.53,0.01,00:00:10.09,0.018844437503
"010010010","011",5,00:03:01.32,0.01,00:00:04.73,0.018844459641
"111011011","001",8,00:03:11.66,0.01,00:00:05.45,0.018844468876
"001101011","001",6,00:02:23.59,0.01,00:00:10.44,0.018844470427
"100100111","100",6,00:02:37.85,0.01,00:00:04.07,0.018844484496
"001101101","001",6,00:03:04.79,0.01,00:00:04.09,0.018844493884
"011111111","010",9,00:03:01.93,0.01,00:00:06.33,0.018844520811
"101101111","001",8,00:03:01.70,0.01,00:00:05.38,0.018844558062
"110111010","010",7,00:02:39.36,0.01,00:00:05.18,0.018844559980
"110010111","010",7,00:03:10.09,0.01,00:00:06.84,0.018844644564
"110111100","100",7,00:02:52.60,0.01,00:00:06.60,0.018844657885
"011011011","001",7,00:02:30.70,0.01,00:00:05.95,0.018844703667
"011011111","001",8,00:02:44.94,0.01,00:00:10.55,0.018844719351
"111111111","001",10,00:02:05.53,0.01,00:00:04.82,0.018844719732
"111110111","100",9,00:03:10.81,0.01,00:00:09.42,0.018844722819
"101001001","011",6,00:02:39.14,0.01,00:00:06.45,0.018844738466
"100111101","100",7,00:02:40.65,0.01,00:00:06.41,0.018844743598
"010110011","010",6,00:02:45.09,0.01,00:00:06.10,0.018844806344
"011101001","001",6,00:02:33.69,0.01,00:00:10.13,0.018844878743
"101101100","110",7,00:02:20.51,0.01,00:00:03.88,0.018844890573
"010011011","010",6,00:02:39.14,0.01,00:00:03.09,0.018844896622
"110111111","100",9,00:02:50.69,0.01,00:00:04.81,0.018844901789
"110111110","010",8,00:02:50.38,0.01,00:00:07.35,0.018844912605
"001101111","001",7,00:02:45.70,0.01,00:00:03.92,0.018844916601
"101101110","100",7,00:02:30.18,0.01,00:00:05.24,0.018845038259
"011010010","010",5,00:02:55.01,0.01,00:00:01.29,0.018845079071
"110110011","010",7,00:02:58.25,0.01,00:00:04.80,0.018845107457
"011010010","110",6,00:02:40.40,0.01,00:00:09.92,0.018845161431
"111111101","001",9,00:02:43.37,0.01,00:00:05.51,0.018845164445
"001011111","001",7,00:03:15.39,0.01,00:00:08.87,0.018845177616
"110100001","011",6,00:02:54.47,0.01,00:00:06.07,0.018845189432
"011001001","001",5,00:02:49.88,0.01,00:00:09.41,0.018845199918
"001001011","101",6,00:02:41.33,0.01,00:00:08.05,0.018845244259
"100101100","110",6,00:02:51.54,0.01,00:00:04.90,0.018845269755
"010010110","010",5,00:02:49.51,0.01,00:00:04.84,0.018845278208
"101101101","011",8,00:02:57.59,0.01,00:00:06.78,0.018845300163
"011011101","001",7,00:02:48.02,0.01,00:00:03.63,0.018845306081
"111111110","100",9,00:02:37.40,0.01,00:00:03.21,0.018845316205
"001001001","111",6,00:02:57.50,0.01,00:00:04.02,0.018845316334
"111110010","010",7,00:02:49.94,0.01,00:00:06.42,0.018845411593
"111111011","010",9,00:02:41.35,0.01,00:00:03.07,0.018845414634
"010010011","110",6,00:02:41.88,0.01,00:00:06.14,0.018845498037
"110011110","010",7,00:02:48.50,0.01,00:00:07.54,0.018845502613
"011110010","010",6,00:02:55.52,0.01,00:00:07.54,0.018845514504
"010110110","011",7,00:02:55.41,0.01,00:00:12.42,0.018845518439
"101001011","001",6,00:02:54.72,0.01,00:00:07.90,0.018845558506
"111110101","100",8,00:02:34.78,0.01,00:00:04.34,0.018845564074
"110010110","011",7,00:02:57.09,0.01,00:00:07.18,0.018845588995
"111100100","100",6,00:03:05.33,0.01,00:00:06.85,0.018845664081
"101100101","100",6,00:03:00.06,0.01,00:00:08.39,0.018845665502
"111111110","010",9,00:02:35.84,0.01,00:00:04.03,0.018845680924
"111100101","100",7,00:02:56.81,0.01,00:00:06.98,0.018845694495
"100101110","100",6,00:02:55.60,0.01,00:00:03.69,0.018845790632
"010011011","110",7,00:03:03.81,0.01,00:00:06.84,0.018845829995
"001001001","001",4,00:02:41.79,0.01,00:00:06.69,0.018845850843
"001011101","001",6,00:02:36.39,0.01,00:00:05.75,0.018845907936
"110101100","100",6,00:03:05.71,0.01,00:00:04.55,0.018846047613
"101111011","001",8,00:02:59.22,0.01,00:00:07.17,0.018846049914
"011111010","010",7,00:02:47.99,0.01,00:00:05.54,0.018846059980
"010011111","010",7,00:02:45.61,0.01,00:00:06.25,0.018846061107
"001111111","001",8,00:02:53.90,0.01,00:00:03.82,0.018846131182
"101101111","100",8,00:02:43.70,0.01,00:00:03.99,0.018846160627
"010010110","011",6,00:02:51.97,0.01,00:00:05.53,0.018846193267
"111101101","001",8,00:03:08.48,0.01,00:00:07.18,0.018846237656
"101110101","100",7,00:02:35.80,0.01,00:00:05.65,0.018846246273
"101111111","001",9,00:03:18.61,0.01,00:00:07.03,0.018846297209
"110110110","010",7,00:02:55.13,0.01,00:00:06.72,0.018846310494
"111011001","001",7,00:02:52.66,0.01,00:00:02.21,0.018846357770
"110100110","100",6,00:02:54.33,0.01,00:00:06.71,0.018846373649
"100100110","101",6,00:02:42.49,0.01,00:00:06.56,0.018846374845
"010110010","010",5,00:02:44.92,0.01,00:00:03.82,0.018846446249
"111111111","100",10,00:01:56.19,0.01,00:00:01.37,0.018846492639
"011110110","010",7,00:02:33.42,0.01,00:00:04.78,0.018846544565
"111111011","001",9,00:03:26.21,0.01,00:00:04.66,0.018846633586
"011001011","001",6,00:02:33.04,0.01,00:00:01.99,0.018846688101
"011011010","110",7,00:02:47.12,0.01,00:00:04.92,0.018846761757
"110101111","100",8,00:02:50.11,0.01,00:00:06.29,0.018846769453
"010011010","010",5,00:02:41.57,0.01,00:00:07.52,0.018846781053
"101011101","001",7,00:02:55.86,0.01,00:00:06.88,0.018846785808
"100001010","111",6,00:01:50.31,0.01,00:00:03.95,0.018846802915
"101111101","100",8,00:02:43.08,0.01,00:00:06.33,0.018846814051
"101100110","100",6,00:02:31.03,0.01,00:00:05.21,0.018846816951
"101110111","100",8,00:02:46.42,0.01,00:00:06.94,0.018846820712
"111111001","001",8,00:02:41.11,0.01,00:00:05.27,0.018846864870
"011011111","010",8,00:02:45.82,0.01,00:00:04.24,0.018846959658
"110100110","101",7,00:02:39.19,0.01,00:00:05.93,0.018846987116
"011010110","010",6,00:02:22.68,0.01,00:00:05.48,0.018847116187
"110110010","011",7,00:02:50.61,0.01,00:00:05.53,0.018847145205
"100100101","100",5,00:02:46.39,0.01,00:00:06.36,0.018847157380
"011011011","110",8,00:02:47.85,0.01,00:00:06.31,0.018847195424
"101111001","001",7,00:02:24.72,0.01,00:00:05.83,0.018847246815
"001011001","101",6,00:02:50.68,0.01,00:00:10.17,0.018847319389
"100110110","100",6,00:02:39.77,0.01,00:00:06.41,0.018847351715
"111010111","010",8,00:02:44.37,0.01,00:00:10.08,0.018847402577
"011010011","110",7,00:02:22.69,0.01,00:00:07.73,0.018847420934
"011111111","001",9,00:02:49.23,0.01,00:00:05.51,0.018847421122
"111101011","001",8,00:02:50.07,0.01,00:00:03.84,0.018847541183
"001111011","001",7,00:02:26.32,0.01,00:00:10.99,0.018847559005
"010010010","010",4,00:02:38.10,0.01,00:00:04.75,0.018847628992
"010111011","010",7,00:02:29.67,0.01,00:00:07.24,0.018847769058
"110110100","100",6,00:02:43.46,0.01,00:00:08.07,0.018847793898
"111001001","001",6,00:02:48.93,0.01,00:00:05.78,0.018848086856
"101111110","100",8,00:02:46.69,0.01,00:00:08.34,0.018848259814
"010011110","010",6,00:02:43.50,0.01,00:00:06.39,0.018848381326
"011111001","001",7,00:02:48.81,0.01,00:00:05.34,0.018848474632
"100110101","100",6,00:02:40.24,0.01,00:00:04.85,0.018848695733
"111111010","010",8,00:02:51.70,0.01,00:00:05.04,0.018848870677
"110010001","101",6,00:02:51.34,0.01,00:00:05.75,0.018873248688
"101001010","110",6,00:03:04.44,0.01,00:00:04.12,0.018891753487
"001000110","101",5,00:02:43.61,0.01,00:00:05.33,0.018901827438
"110000001","111",6,00:02:37.66,0.01,00:00:06.82,0.018907981879
"100101010","111",7,00:02:48.42,0.01,00:00:07.03,0.018918636090
"100100010","111",6,00:02:47.21,0.01,00:00:06.87,0.018920038256
"101000010","111",6,00:02:47.84,0.01,00:00:07.00,0.018921622793
"011001100","111",7,00:03:34.68,0.01,00:00:07.97,0.018942650325
"010000100","110",4,00:02:42.67,0.01,00:00:03.56,0.018950956552
"001000110","011",5,00:02:43.04,0.01,00:00:04.88,0.018981355314
"011011100","110",7,00:02:18.33,0.01,00:00:00.52,0.019036424194
"011011101","110",8,00:02:54.69,0.01,00:00:02.60,0.019063746393
"001001010","011",5,00:02:39.65,0.01,00:00:05.82,0.019071871906
"010010100","110",5,00:02:41.41,0.01,00:00:06.27,0.019122815717
"100000010","111",5,00:02:27.21,0.01,00:00:01.83,0.019148090262
"100001011","110",6,00:02:37.17,0.01,00:00:05.08,0.019157453389
"100000011","101",5,00:02:33.51,0.01,00:00:05.71,0.019170401620
"001000010","111",5,00:02:46.29,0.01,00:00:05.81,0.019177342384
"110000101","011",6,00:02:41.19,0.01,00:00:05.74,0.019199915539
"011000100","110",5,00:02:55.92,0.01,00:00:08.18,0.019220046104
"100100011","110",6,00:02:13.53,0.01,00:00:06.03,0.019229414876
"001011101","110",7,00:02:54.33,0.02,00:00:10.76,0.019389963656
"100010001","101",5,00:02:31.08,0.01,00:00:05.67,0.019399154845
"000011110","101",6,00:02:56.98,0.02,00:00:05.40,0.019400888674
"100110101","011",7,00:02:43.94,0.02,00:00:03.47,0.019403434553
"001000100","101",4,00:02:36.72,0.01,00:00:04.29,0.019434999993
"100110001","011",6,00:02:39.29,0.02,00:00:05.17,0.019553615057
"010100001","101",5,00:02:46.20,0.02,00:00:06.04,0.019635525242
"000101010","111",6,00:02:44.06,0.02,00:00:05.39,0.019681163870
"001010100","110",5,00:02:34.60,0.02,00:00:06.12,0.019690229363
"010110001","101",6,00:02:48.30,0.02,00:00:05.41,0.019758013115
"000011100","111",6,00:02:54.35,0.02,00:00:05.56,0.019766902292
"000110001","111",6,00:02:38.75,0.02,00:00:10.96,0.019808912486
"011010100","111",7,00:02:51.35,0.01,00:00:04.98,0.019845320859
"010100011","101",6,00:02:35.72,0.02,00:00:06.17,0.019926906136
"001101011","110",7,00:02:27.76,0.02,00:00:05.61,0.019938222542
"100101110","011",7,00:02:54.86,0.02,00:00:06.60,0.019966427381
"000100010","110",4,00:02:43.97,0.02,00:00:06.30,0.020182928810
"100010001","011",5,00:02:47.70,0.02,00:00:08.58,0.020195502697
"000001010","011",4,00:02:45.31,0.02,00:00:03.28,0.020250946609
"100001010","011",5,00:03:07.32,0.02,00:00:06.92,0.020309521190
"010001110","101",6,00:02:47.63,0.02,00:00:04.50,0.020311591909
"100001110","011",6,00:03:16.08,0.02,00:00:06.90,0.020368097965
"010011100","101",6,00:02:55.51,0.02,00:00:04.53,0.020403915742
"010001000","111",5,00:02:36.94,0.04,00:00:04.13,0.020429787970
"010011110","101",7,00:02:46.99,0.02,00:00:05.69,0.020524094173
"000001100","111",5,00:02:53.28,0.02,00:00:04.66,0.020540382259
"100101010","011",6,00:02:50.98,0.02,00:00:05.74,0.020586392541
"001010101","110",6,00:02:49.78,0.02,00:00:08.04,0.020619338036
"000101010","011",5,00:02:39.29,0.02,00:00:09.82,0.020621821467
"000010100","110",4,00:02:45.02,0.02,00:00:03.28,0.020622028658
"000010001","011",4,00:02:35.69,0.02,00:00:05.07,0.020640978542
"000010100","111",5,00:02:49.43,0.02,00:00:05.94,0.020666023289
"000010101","110",5,00:02:54.49,0.02,00:00:05.51,0.020677368234
"000110101","011",6,00:03:01.31,0.02,00:00:05.55,0.020702623075
"000011100","110",5,00:02:51.13,0.01,00:00:07.02,0.020823550329
"000100001","111",5,00:02:31.19,0.01,00:00:07.17,0.020846793555
"000101110","011",6,00:02:58.88,0.01,00:00:07.94,0.020850766129
"010110011","101",7,00:02:52.33,0.01,00:00:04.75,0.020857218865
"000001100","101",4,00:02:49.48,0.01,00:00:05.71,0.020985882806
"000001110","101",5,00:02:35.70,0.01,00:00:06.38,0.020988759248
"001100011","110",6,00:02:18.05,0.01,00:00:03.32,0.021021570586
"000100011","101",5,00:02:38.86,0.01,00:00:06.34,0.021125819787
"100010101","011",6,00:02:45.61,0.02,00:00:04.52,0.021264306482
"001110010","101",6,00:02:57.86,0.03,00:00:05.02,0.022571158578
"101110000","011",6,00:02:37.83,0.03,00:00:04.16,0.022710868187
"100011000","101",5,00:03:04.02,0.03,00:00:06.16,0.024239620918
"100011000","111",6,00:02:59.14,0.01,00:00:09.77,0.025437508821
"100010001","110",5,00:03:04.67,0.03,00:00:05.68,0.025618646088
"010101000","111",6,00:02:43.32,0.01,00:00:06.24,0.026025530633
"001110000","111",6,00:02:53.73,0.01,00:00:05.12,0.026243518419
"100001010","101",5,00:02:49.30,0.03,00:00:10.25,0.026922485324
"100011000","110",5,00:02:43.70,0.02,00:00:11.50,0.028200628376
"110101100","011",7,00:03:06.01,0.02,00:00:07.22,0.028314932019
"110001000","101",5,00:02:37.77,0.02,00:00:06.81,0.028676144535
"001100010","101",5,00:02:45.36,0.02,00:00:05.04,0.028888984461
"110011010","101",7,00:02:56.62,0.02,00:00:06.17,0.029080285547
"011100000","101",5,00:02:57.91,0.02,00:00:07.63,0.029271136305
"010101000","011",5,00:02:56.30,0.02,00:00:05.25,0.029365404187
"011100001","110",6,00:02:47.87,0.02,00:00:05.96,0.029596386821
"010100000","111",5,00:02:39.60,0.02,00:00:06.09,0.029689630693
"011100010","101",6,00:02:43.48,0.02,00:00:04.57,0.029778207431
"010001000","011",4,00:02:46.53,0.02,00:00:04.05,0.029811225272
"010100000","110",4,00:02:53.98,0.02,00:00:05.47,0.029839953252
"101010000","110",5,00:02:53.17,0.02,00:00:04.21,0.029844647532
"010101000","110",5,00:02:45.33,0.02,00:00:05.11,0.029908648660
"001100000","111",5,00:02:23.46,0.02,00:00:07.15,0.029928732570
"001010100","011",5,00:02:49.94,0.02,00:00:05.68,0.029941779695
"001110000","101",5,00:02:48.86,0.02,00:00:05.72,0.030003435229
"100011010","101",6,00:02:54.25,0.02,00:00:06.15,0.030008521391
"100011001","110",6,00:03:02.96,0.02,00:00:07.60,0.030048430701
"001110100","011",6,00:02:41.04,0.02,00:00:07.73,0.030066136767
"101010001","110",6,00:02:53.22,0.02,00:00:05.52,0.030069355195
"101011001","110",7,00:02:41.30,0.02,00:00:06.62,0.030089727559
"101010100","011",6,00:02:38.19,0.02,00:00:06.32,0.030098241532
"110101000","011",6,00:02:54.68,0.02,00:00:10.71,0.030105329698
"011100000","110",5,00:02:52.53,0.02,00:00:05.21,0.030108605226
"010101100","011",6,00:02:46.94,0.02,00:00:07.00,0.030114835691
"100010000","110",4,00:02:52.33,0.02,00:00:01.72,0.030115198307
"101010000","011",5,00:02:45.87,0.02,00:00:06.18,0.030115742152
"010100001","110",5,00:02:52.88,0.02,00:00:05.65,0.030119699313
"101011000","110",6,00:02:39.62,0.02,00:00:03.75,0.030121027113
"001100000","101",4,00:02:59.84,0.02,00:00:07.99,0.030127493010
"100001000","101",4,00:02:35.00,0.02,00:00:08.61,0.030127720184
"010101001","110",6,00:02:47.02,0.02,00:00:05.62,0.030129225127
"011110010","101",7,00:02:49.80,0.02,00:00:07.54,0.030131323709
"100010000","111",5,00:02:23.89,0.02,00:00:07.07,0.030132758324
"110001000","011",5,00:02:51.92,0.02,00:00:03.96,0.030133004592
"010001100","011",5,00:02:46.47,0.02,00:00:08.26,0.030134147333
"011101001","110",7,00:02:32.59,0.02,00:00:06.83,0.030134216184
"100001000","111",5,00:02:55.18,0.02,00:00:08.64,0.030135419936
"110011000","101",6,00:02:47.60,0.02,00:00:07.23,0.030141247335
"001010000","111",5,00:02:26.50,0.02,00:00:03.87,0.030153934135
"011101000","110",6,00:02:54.42,0.02,00:00:07.42,0.030159786646
"110001100","011",6,00:02:53.91,0.02,00:00:06.69,0.030161156547
"011100000","111",6,00:03:00.54,0.02,00:00:07.21,0.030169254989
"110001000","111",6,00:02:51.69,0.02,00:00:02.61,0.031474897631
"101010000","111",6,00:03:00.35,0.02,00:00:08.15,0.032927707550
"101010111","000",6,00:02:51.86,27.3,00:00:00.28,0.502180551100
"100001001","000",3,00:02:25.37,27.3,00:00:00.29,0.502180551100
"010111011","000",6,00:02:09.92,27.3,00:00:00.29,0.502180551100
"001100000","010",3,00:02:37.77,27.3,00:00:00.30,0.502180551100
"010110111","000",6,00:02:40.61,27.3,00:00:00.32,0.502180551100
"100001001","010",4,00:02:33.92,27.3,00:00:00.34,0.502180551100
"111110010","000",6,00:02:49.95,27.3,00:00:00.43,0.502180551100
"101011010","000",5,00:02:27.75,27.3,00:00:00.46,0.502180551100
"111111001","000",7,00:02:32.73,27.3,00:00:00.53,0.502180551100
"100010101","000",4,00:02:47.45,27.3,00:00:00.53,0.502180551100
"111010100","000",5,00:02:40.61,27.3,00:00:00.53,0.502180551100
"100010100","000",3,00:02:20.18,27.3,00:00:00.58,0.502180551100
"100010001","000",3,00:02:15.89,27.3,00:00:00.58,0.502180551100
"101101011","000",6,00:02:52.86,27.3,00:00:00.64,0.502180551100
"000110010","000",3,00:02:43.17,27.3,00:00:00.96,0.502180551100
"100011101","000",5,00:02:22.04,27.3,00:00:01.01,0.502180551100
"000110000","001",3,00:02:47.86,27.3,00:00:01.07,0.502180551100
"011011000","000",4,00:02:41.17,27.3,00:00:01.17,0.502180551100
"010010110","000",4,00:02:30.34,27.3,00:00:01.24,0.502180551100
"111111110","000",8,00:02:29.09,27.3,00:00:01.34,0.502180551100
"011001110","000",5,00:02:25.18,27.3,00:00:01.41,0.502180551100
"111111111","000",9,00:02:23.33,27.3,00:00:01.46,0.502180551100
"100000000","001",2,00:02:29.25,27.3,00:00:01.53,0.502180551100
"011110110","000",6,00:02:43.46,27.3,00:00:01.60,0.502180551100
"001101110","000",5,00:03:04.62,27.3,00:00:01.95,0.502180551100
"100001100","010",4,00:02:18.64,27.3,00:00:01.98,0.502180551100
"000101001","010",4,00:02:11.77,27.3,00:00:01.98,0.502180551100
"011101001","000",5,00:02:42.11,27.3,00:00:02.05,0.502180551100
"000101101","010",5,00:02:17.15,27.3,00:00:02.12,0.502180551100
"001101101","000",5,00:02:13.88,27.3,00:00:02.19,0.502180551100
